TRIAL,kobert_train,kobert_test,kobert_y,weight_1,percentile,threshold,PCA_dim,iterations,depth,learning_rate,l2_leaf_reg,loss_function,grow_policy,bootstrap_type,early_stopping_rounds,f1_score,precision,recall,accuracy_0,accuracy_1,weight_0
5484,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,-1,800,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8169014084507042,0.6971153846153846,0.9863945578231292,0.03076923076923077,0.9863945578231292,
5485,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,51,500,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8192090395480226,0.7004830917874396,0.9863945578231292,0.046153846153846156,0.9863945578231292,
5486,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.57,63,800,9,0.08,3.0,Logloss,SymmetricTree,Bayesian,30,0.7326732673267327,0.7115384615384616,0.7551020408163265,0.3076923076923077,0.7551020408163265,1.5
5487,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.43,31,1000,9,0.06,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
5488,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.55,51,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8045977011494253,0.6965174129353234,0.9523809523809523,0.06153846153846154,0.9523809523809523,
5489,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.48,63,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
5490,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.53,63,500,6,0.1,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8091168091168092,0.696078431372549,0.9659863945578231,0.046153846153846156,0.9659863945578231,
5491,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,43,600,9,0.08,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8215297450424929,0.7038834951456311,0.9863945578231292,0.06153846153846154,0.9863945578231292,
5492,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,7,900,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8179271708683473,0.6952380952380952,0.9931972789115646,0.015384615384615385,0.9931972789115646,
5493,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.49,51,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8235294117647058,0.7,1.0,0.03076923076923077,1.0,
5494,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.46,63,800,9,0.06,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8212290502793296,0.6966824644549763,1.0,0.015384615384615385,1.0,
5495,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8271954674220963,0.7087378640776699,0.9931972789115646,0.07692307692307693,0.9931972789115646,
5496,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,27,500,9,0.08,2.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8158640226628895,0.6990291262135923,0.9795918367346939,0.046153846153846156,0.9795918367346939,
5497,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.44,51,800,9,0.05,3.0,CrossEntropy,SymmetricTree,Bernoulli,50,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
5498,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,7,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8258426966292135,0.7033492822966507,1.0,0.046153846153846156,1.0,
5499,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.42,51,800,9,0.02,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
5500,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.06,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
5501,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,3,500,9,0.03,3.0,CrossEntropy,Depthwise,Bayesian,10,0.7584097859327217,0.6888888888888889,0.8435374149659864,0.13846153846153847,0.8435374149659864,
5502,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.58,39,800,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.0,0.0,0.0,1.0,0.0,
5503,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.45,63,800,9,0.08,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
5504,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,51,800,9,0.09,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8179271708683473,0.6952380952380952,0.9931972789115646,0.015384615384615385,0.9931972789115646,
5505,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,500,9,0.03,3.0,Logloss,SymmetricTree,Bayesian,30,0.7777777777777778,0.711864406779661,0.8571428571428571,0.2153846153846154,0.8571428571428571,1.7
5506,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,35,800,9,0.07,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8011363636363636,0.6878048780487804,0.9591836734693877,0.015384615384615385,0.9591836734693877,
5507,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.56,15,800,8,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.7678018575851393,0.7045454545454546,0.8435374149659864,0.2,0.8435374149659864,
5508,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.08,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8271954674220963,0.7087378640776699,0.9931972789115646,0.07692307692307693,0.9931972789115646,
5509,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,19,800,9,0.05,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8205128205128205,0.7058823529411765,0.9795918367346939,0.07692307692307693,0.9795918367346939,
5510,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.52,51,500,9,0.06,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8023255813953488,0.700507614213198,0.9387755102040817,0.09230769230769231,0.9387755102040817,
5511,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.4,47,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
5512,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.41,59,800,9,0.01,2.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
5513,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.47,63,1000,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
5514,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.48,51,800,6,0.08,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8179271708683473,0.6952380952380952,0.9931972789115646,0.015384615384615385,0.9931972789115646,
5515,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,55,500,9,0.06,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8192090395480226,0.7004830917874396,0.9863945578231292,0.046153846153846156,0.9863945578231292,
5516,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bernoulli,50,0.8212290502793296,0.6966824644549763,1.0,0.015384615384615385,1.0,
5517,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.51,63,600,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8057142857142857,0.6945812807881774,0.9591836734693877,0.046153846153846156,0.9591836734693877,
5518,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.6,51,800,9,0.1,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.5485232067510548,0.7222222222222222,0.4421768707482993,0.6153846153846154,0.4421768707482993,
5519,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,23,900,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8192090395480226,0.7004830917874396,0.9863945578231292,0.046153846153846156,0.9863945578231292,
5520,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.59,63,800,9,0.03,3.0,CrossEntropy,Depthwise,Bayesian,10,0.6015625,0.7064220183486238,0.5238095238095238,0.5076923076923077,0.5238095238095238,
5521,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,7,0.08,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8156424581005587,0.6919431279620853,0.9931972789115646,0.0,0.9931972789115646,
5522,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,11,500,9,0.06,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8202247191011236,0.6985645933014354,0.9931972789115646,0.03076923076923077,0.9931972789115646,
5523,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,-1,800,9,0.05,3.0,Logloss,SymmetricTree,Bayesian,10,0.7162162162162162,0.7114093959731543,0.7210884353741497,0.3384615384615385,0.7210884353741497,2.0
5524,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.54,51,800,9,0.02,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.25842696629213485,0.7419354838709677,0.1564625850340136,0.8769230769230769,0.1564625850340136,
5525,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8248587570621468,0.7053140096618358,0.9931972789115646,0.06153846153846154,0.9931972789115646,
5526,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,31,500,9,0.08,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8218390804597702,0.7114427860696517,0.9727891156462585,0.1076923076923077,0.9727891156462585,
5527,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.828169014084507,0.7067307692307693,1.0,0.06153846153846154,1.0,
5528,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,51,800,9,0.09,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8225352112676056,0.7019230769230769,0.9931972789115646,0.046153846153846156,0.9931972789115646,
5529,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.57,63,800,9,0.06,2.0,CrossEntropy,SymmetricTree,Bayesian,10,0.6883116883116883,0.6583850931677019,0.7210884353741497,0.15384615384615385,0.7210884353741497,
5530,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,51,500,8,0.07,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8158640226628895,0.6990291262135923,0.9795918367346939,0.046153846153846156,0.9795918367346939,
5531,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.55,63,800,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.0,0.0,0.0,1.0,0.0,
5532,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,7,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8146067415730337,0.69377990430622,0.9863945578231292,0.015384615384615385,0.9863945578231292,
5533,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.53,43,800,9,0.08,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.7768115942028986,0.6767676767676768,0.9115646258503401,0.015384615384615385,0.9115646258503401,
5534,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.43,63,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bernoulli,10,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
5535,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,51,500,9,0.06,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8215297450424929,0.7038834951456311,0.9863945578231292,0.06153846153846154,0.9863945578231292,
5536,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.48,63,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8212290502793296,0.6966824644549763,1.0,0.015384615384615385,1.0,
5537,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.49,27,800,9,0.08,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8135593220338984,0.6956521739130435,0.9795918367346939,0.03076923076923077,0.9795918367346939,
5538,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,6,0.05,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8179271708683473,0.6952380952380952,0.9931972789115646,0.015384615384615385,0.9931972789115646,
5539,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.46,3,1000,9,0.03,3.0,CrossEntropy,Depthwise,Bayesian,10,0.8045977011494253,0.6965174129353234,0.9523809523809523,0.06153846153846154,0.9523809523809523,
5540,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,51,500,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8225352112676056,0.7019230769230769,0.9931972789115646,0.046153846153846156,0.9931972789115646,
5541,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8235294117647058,0.7,1.0,0.03076923076923077,1.0,
5542,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.58,39,800,9,0.08,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.7692307692307693,0.680628272251309,0.8843537414965986,0.06153846153846154,0.8843537414965986,
5543,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,51,600,9,0.06,3.0,Logloss,SymmetricTree,Bayesian,10,0.7181208053691275,0.7086092715231788,0.7278911564625851,0.3230769230769231,0.7278911564625851,1.9
5544,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.44,63,800,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
5545,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.42,63,900,7,0.08,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
5546,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,35,800,9,0.1,2.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8,0.6896551724137931,0.9523809523809523,0.03076923076923077,0.9523809523809523,
5547,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,15,500,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.8202247191011236,0.6985645933014354,0.9931972789115646,0.03076923076923077,0.9931972789115646,
5548,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.56,51,800,9,0.01,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.0,0.0,0.0,1.0,0.0,
5549,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.06,3.0,CrossEntropy,SymmetricTree,Bayesian,30,0.8225352112676056,0.7019230769230769,0.9931972789115646,0.046153846153846156,0.9931972789115646,
5550,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.5,63,800,9,0.02,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.828169014084507,0.7067307692307693,1.0,0.06153846153846154,1.0,
5551,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.45,19,500,9,0.03,3.0,CrossEntropy,SymmetricTree,Bayesian,10,0.8189415041782729,0.6933962264150944,1.0,0.0,1.0,
5552,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_train.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_test.npy,C:/Users/ilumi/BDA_Project/data/kobert_results/kobert_y.npy,1.0,0.1,0.52,59,800,9,0.05,3.0,CrossEntropy,SymmetricTree,Bayesian,50,0.7603833865814696,0.7168674698795181,0.8095238095238095,0.27692307692307694,0.8095238095238095,
